parcelID,lat,lng,numFires,numCrimes,numViols,meanSales
0005C00026000000,40.43299397316533,-80.02092500513446,7,2,3,253899.88095238095
0083D00205000000,40.47010927705809,-79.91795425458263,3,6,11,334970.0930232558
0033R00089000000,40.40649120164074,-79.99028787705366,1,3,4,94095.59649122808
0124S00346000000,40.46396698360473,-79.9003670334947,11,8,18,86241.34782608696
0028A00197000000,40.441660905140175,-79.96373247869803,10,3,5,185074.38888888888
0006L00328000000,40.437119607948475,-80.02066900761633,7,4,3,328484.51515151514
0124S00003000000,40.464796951657696,-79.8994863210424,12,10,20,34503.32
0075G00170000000,40.47764196311673,-80.03909305324423,10,9,4,88565.81578947368
0020J00088000000,40.445477309845785,-80.04541392024095,3,5,4,132368.4
0046J00271000000,40.46715810962608,-80.0136119765924,6,6,10,284546.56097560975
0023G00132000000,40.45795811321226,-80.00543909469718,14,19,9,240431.4696969697
0052D00260000000,40.45144548628266,-79.93472444438842,4,4,5,671069.9107142857
0082K00130000000,40.47497918334174,-79.92707708879594,7,9,8,331478.825
0061A00132000000,40.40331927409383,-80.01347078732182,2,3,2,133443.9090909091
0045K00163000000,40.466066451047205,-80.02664170670289,3,5,8,43089.92592592593
0076J00307000000,40.474715541611566,-80.03214535468085,20,12,9,69745.29629629629
0049M00289000000,40.465146292992245,-79.95234275913042,11,13,13,315589.6129032258
0052H00276000000,40.44869394126479,-79.93469785499522,5,4,5,722022.9074074074
0125H00089000000,40.45970874228553,-79.90149733261133,18,10,8,88991.08
0125D00096000000,40.46084155294735,-79.89971048132824,21,15,12,92240.45833333333
0006M00312105000,40.4385017992407,-80.02021005960091,6,4,2,333872.7833333333
0052A00171000000,40.45077066557472,-79.94920223315003,7,14,3,390467.7454545455
0011S00021000000,40.43565878164151,-79.96752762406604,8,7,3,967803.0
0010L00024000000,40.44566278455047,-79.97329223445702,15,17,13,153925.8
0126J00317000000,40.445916122703785,-79.91402138648493,2,4,2,623753.1153846154
0005H00072000000,40.42870228273799,-80.01990681181391,5,0,1,129328.5
0016R00065000000,40.41387814098657,-80.02328779552332,11,9,5,109919.14814814815
0007N00125000000,40.443701891966285,-80.03175045049798,0,3,10,115662.85714285714
0086N00038000000,40.43554429981599,-79.9311446982367,7,4,2,430421.2916666667
0057G00335000000,40.40070435915917,-79.9376423391777,4,3,5,138317.92857142858
0026N00075000000,40.45341641115477,-79.96370723028957,4,6,17,57534.42105263158
0088H00054000000,40.42003155051095,-79.91907657414099,2,2,1,478788.0263157895
0139M00370000001,40.37749019049266,-79.99785461423798,0,1,1,95844.09090909091
0087G00214000000,40.430214497324954,-79.92222946040593,16,9,5,430406.41025641025
0051E00275000000,40.45870266348176,-79.94651997476451,4,8,6,328407.8918918919
0128S00046000000,40.424867362689554,-79.89990688455623,2,0,0,220156.66666666666
0080P00196000000,40.47300883974616,-79.95891773581752,5,9,12,313908.5543478261
0012S00246000000,40.423849967999935,-79.9696591158681,11,6,25,184476.69736842104
0084D00047000000,40.461741666629365,-79.91637381757216,9,7,9,274187.13636363635
0184P00193000000,40.367015090032645,-79.90965404939723,4,1,5,145872.1052631579
0047G00107000000,40.468127840137754,-79.98967104668141,3,2,2,93185.09090909091
0083N00340A10200,40.46456499498987,-79.93281642047158,7,14,17,296930.07692307694
0095F00159000000,40.391310914842144,-79.99344694175613,4,3,4,89396.2972972973
0125H00256000A00,40.45802658471066,-79.90031487389622,23,18,10,91521.66666666667
0003H00059000000,40.42866115176158,-79.98361779710542,11,39,20,251596.13084112148
0084M00405000000,40.45547810741897,-79.91819886666491,3,6,0,593668.1363636364
0049R00054000000,40.46444258457517,-79.95551835725425,9,11,13,281443.8961038961
0014K00154000000,40.417487615587405,-79.99216591818438,26,25,34,38608.93243243243
0139B00290000000,40.384435236616,-80.00816171051996,1,1,0,148390.65217391305
0162R00267000000,40.49305989401135,-80.02169395001174,7,2,3,159060.7741935484
0024E00344000000,40.45897726206918,-79.99801663651972,10,6,16,173472.52
0015R00155000000,40.41556371415579,-80.00619166800601,5,6,11,27417.956521739132
0004F00026000000,40.430128383190805,-80.01121463670118,9,11,16,331033.76271186443
0082L00226000000,40.475389111087274,-79.92037165835555,5,7,8,408881.03125
0121F00086000A00,40.48840964638904,-79.92508226855402,3,4,3,166679.5
0014S00148000000,40.41568864967608,-79.98541486104797,9,13,12,145663.1851851852
0129H00339000000,40.420955937186726,-79.9012036388859,3,0,0,228245.9090909091
0022E00317000000,40.45886156111754,-80.02964588289403,4,3,7,411564.2173913043
0027M00165000000,40.44784305699596,-79.95157247478477,8,12,1,479642.14814814815
0077K00148000000,40.4759820449974,-80.01145940881018,4,1,8,72113.70370370371
0050S00289000000,40.46399638447812,-79.93659833151129,7,8,13,189417.79104477612
0087S00276000000,40.42384995910557,-79.91807346345587,1,2,1,396180.1515151515
0010K00228000000,40.44727609479333,-79.97892474574078,17,20,6,41224.13333333333
0033H00144000000,40.41003074541525,-79.98643304645547,2,5,2,171379.5483870968
0075H00241000000,40.477719180037575,-80.03396563153953,19,10,7,93945.26923076923
0083N00340G10400,40.4644658536288,-79.93247862319858,7,14,17,304622.3846153846
0030M00100000000,40.40505433720737,-79.92801896689518,1,0,0,
0049C00003000000,40.470060222425275,-79.9575387968598,6,8,16,285632.49
0075C00208000000,40.481303108341,-80.03924013784676,6,9,13,129003.09803921569
0028G00239000000,40.438941124174896,-79.95461441053271,11,10,10,755755.5
0048R00075000000,40.463784302096805,-79.9724850392085,1,1,1,700000.0
0062R00044000000,40.39458620272177,-80.02397967377097,6,9,9,130670.37037037036
0049L00146000000,40.466597673022875,-79.95613246719304,7,8,12,302945.4022988506
0040G00199000000,40.439135542753,-80.05653885502585,2,4,4,142913.81395348837
0003P00260000000,40.42402903705311,-79.99115125056397,16,19,13,128169.84745762713
0020R00180000000,40.4443731968603,-80.03827864977532,5,11,20,133014.51351351352
0022F00263000000,40.45773231151907,-80.02835049639955,8,3,11,687805.75
0056K00048000000,40.40691572543796,-79.94517661343347,13,6,14,162215.5
0056D00265000000,40.41273768729798,-79.93331372068492,1,1,2,94191.42857142857
0087C00277000000,40.432847374607086,-79.92120881221896,13,6,3,419637.20454545453
0012F00013000000,40.43064484236182,-79.9784780440189,11,25,21,243544.22972972973
0049M00263000000,40.46519072080388,-79.95036383769195,13,13,9,336337.3617021277
0042C00085000000,40.4623392859768,-80.05429079592005,3,1,2,34931.333333333336
0184F00008000000,40.370664963833896,-79.91191122884909,5,1,5,101939.7
0126G00327000000,40.44888348828688,-79.90420931699428,6,5,3,379013.71428571426
0010G00277000000,40.45010362841538,-79.97207733474721,8,10,13,46296.22580645161
0052D00255000000,40.4512285137382,-79.93460183828206,4,4,5,677572.5
0076L00098000000,40.47641335056238,-80.02260118121326,4,0,1,38563.875
0083R00161000000,40.464463923915005,-79.92120349763537,13,14,3,568584.6388888889
0004H00098000000,40.42974609661153,-80.00265415148937,4,10,5,731444.8275862068
0002H00072000000,40.43877184862999,-79.9853789972359,13,19,4,1737853.9545454546
0010G00121000000,40.449680275946754,-79.97178432071632,9,12,14,46296.22580645161
0086K00217000000,40.43785677818408,-79.9272625776107,7,8,3,419455.1212121212
0054M00001000000,40.42606750195405,-79.93322281230279,6,3,16,253188.0754716981
0116B00016000000,40.489446936095405,-80.01169696280395,4,2,7,111538.60606060606
0011E00323000000,40.440178797733765,-79.98258328956206,11,22,7,1380010.25
0082L00025000000,40.47680481639824,-79.92315375944982,6,6,5,385563.5517241379
0035C00077000000,40.41210215312896,-80.02319923899132,9,10,6,109371.57142857143
0078L00193000000,40.47538466142528,-79.98898097357765,0,0,1,119500.0
0071J00026000000,40.45694007852256,-80.08144728196083,0,2,2,93781.77777777778
0041G00090000000,40.44906164358836,-80.05632131729544,7,3,2,101194.0
0013P00082000000,40.41451017308086,-79.97522734065434,5,11,10,85947.22857142857
0011J00020000000,40.438071022943554,-79.97981399487303,12,18,7,151843.21875
0026P00163000000,40.45378521317812,-79.95997741345575,5,2,13,70986.81132075471
0232B00049000000,40.452090211625055,-79.87843515340556,10,3,7,71108.69230769231
0084M00343000000,40.45554826124091,-79.91794305989278,3,5,0,593668.1363636364
0027H00117120100,40.44983678819039,-79.95166137097777,8,15,2,328149.5714285714
0004A00191000000,40.432088631112045,-80.0125226180555,8,5,11,301774.60869565216
0068S00039000000,40.42440452593367,-80.06643298816643,2,1,4,102749.33333333333
0121L00039000000,40.486690853003765,-79.92383958649641,3,4,3,172145.8
0080G00204000000,40.478647332335605,-79.95465106016108,5,7,12,289499.66315789474
0086M00220000000,40.43627655503701,-79.91645654482953,5,2,4,567770.9642857143
0049N00125000G00,40.463142398193725,-79.96604103708229,5,5,3,452971.9583333333
0034N00067000000,40.4049983059514,-80.01544095529185,2,3,2,479118.3409090909
0077C00097000000,40.48095713888234,-80.00653403067173,4,2,4,71229.2
0045M00226000A00,40.4654742784307,-80.01947338702688,6,1,4,683661.3103448276
0040C00184000000,40.44257152177048,-80.05552323475112,3,4,5,149180.16216216216
0076J00069000000,40.476723266588365,-80.02874950235287,14,5,7,79305.86111111111
0115A00120000000,40.49002320309396,-80.03181147110307,2,0,1,313861.3
0097B00300000000,40.3935390849628,-80.02537022193262,5,6,8,128453.19512195123
0060P00158000000,40.39506099037983,-79.99489914273526,5,6,6,89570.32258064517
0015S00130000000,40.415463918497466,-80.00005345423745,14,6,16,26467.06976744186
0121G00219000000,40.48742010262007,-79.92258587235342,3,3,2,175296.12
0055R00067000000,40.41616673423282,-79.9402763304114,3,1,5,148743.5
0049N00033000B00,40.464628291777885,-79.96500228343008,5,5,4,433879.8947368421
0232B00205000000,40.45063702266491,-79.87511190712243,11,2,4,100393.22222222222
0080D00386000000,40.480024891477385,-79.9499117653306,5,8,12,295865.641509434
0086S00063000000,40.43398863883088,-79.91927589044033,11,6,6,422957.11627906974
0050C00256000000,40.46989394964727,-79.93861176461222,8,4,7,49536.820512820515
0028R00216000000,40.435015098039536,-79.95526210919574,7,7,12,450883.96
0051E00083000000,40.45917030339305,-79.94889873740595,6,10,8,359241.5
0007D00178000000,40.45150355952438,-80.01757871940274,12,10,6,791939.1304347826
0004H00229000000,40.42854265101473,-80.00091615973604,4,7,4,789843.3333333334
0086A00085000000,40.44136156216671,-79.9315690111103,5,3,4,687416.8928571428
0085H00133000000,40.449808958192094,-79.91952280795012,1,5,1,848602.7777777778
0015D00129000000,40.42260906213146,-80.001429837087,14,11,18,91053.39361702128
0084R00181000000,40.45380607212986,-79.92200497625862,3,4,3,404712.6590909091
0061M00282000000,40.396912709435405,-80.00303437533324,3,3,0,163981.33333333334
0231G00239000000,40.45858561613053,-79.87189461738426,5,5,3,141725.0
0088B00067000000,40.42195676690863,-79.92811162652733,7,11,18,286923.4482758621
0004S00318000000,40.42469791470376,-80.003308955765,11,12,10,180589.25316455695
0120M00328000000,40.48642728257445,-79.93638837620654,5,0,1,185742.95
0033C00214000000,40.411965055817085,-79.98875615630182,11,10,12,144712.6
0177A00074000000,40.432097129795416,-79.89642557526406,0,0,0,328274.6
0082R00080000000,40.47276174130742,-79.92308214635385,5,10,15,350414.3846153846
0041C00072000000,40.452234001031904,-80.05368030299226,8,12,16,184246.90625
0057C00095000000,40.40346045721697,-79.94042878968065,12,5,13,114650.11111111111
0021K00039000000,40.456356872304696,-80.0434320223585,3,1,0,38054.125
0086J00147000000,40.43697042233309,-79.92987920940227,4,3,2,487524.44
0035N00178000000,40.40566472498336,-80.02927318444848,5,5,9,101399.85365853658
0016G00031000000,40.42018117698725,-80.02407790560025,4,3,0,145127.66666666666
0046J00314000000,40.46618910545367,-80.01215666131219,8,7,9,53984.0
0049K00169000000,40.46663223612983,-79.95899734547059,9,9,11,278534.59433962265
0138A00264000000,40.382814618559294,-79.99568014446412,1,2,5,88900.44
0041F00250000000,40.44938365033966,-80.0579805670132,3,2,4,91110.0
0022D00299000000,40.460717066056105,-80.01708703488723,10,15,8,1144024.593220339
0080N00010000000,40.47219728980761,-79.9658210651184,3,6,8,274030.74358974356
0134G00057000000,40.38063453074136,-79.92145543672297,0,0,0,75000.0
0035F00229000000,40.41066433167195,-80.02526142897443,10,11,10,101172.08333333333
0124A00017000000,40.470069405728765,-79.91606789762751,2,5,9,310054.02702702704
0014M00157000000,40.41662945216599,-79.9841735389507,4,10,10,90580.50877192983
0090R00237000000,40.39513872259362,-79.92050668676313,2,0,0,
0124A00047000000,40.469860026693596,-79.91400318926479,2,8,4,288841.3448275862
0050R00005000000,40.46484700320367,-79.94014240509789,10,8,11,151895.31818181818
0060S00175000000,40.39561200715271,-79.98612215782475,16,19,9,91098.09523809524
0013D00045000000,40.422705607891714,-79.96936313149702,7,5,29,166376.88732394367
0232A00266000000,40.45107591638617,-79.87964758895653,4,1,9,27487.2
0135D00095000000,40.384181947216966,-79.93423047031858,3,0,0,38553.5
0097H00186000000,40.39039608654736,-80.01818579515046,4,6,12,127701.11764705883
0024N00208000000,40.45362533504731,-79.998759848393,25,23,13,215489.91428571427
0022R00127000000,40.4537512019245,-80.02407296120256,11,10,15,358493.54
0021J00066000000,40.455718182284585,-80.04812752385736,5,11,18,136275.54285714286
0089A00049000000,40.41228315564128,-79.93268777851317,0,0,1,105390.0
0024B00239000000,40.46135996607181,-79.99265594390745,5,6,9,120150.2075471698
0022B00186000000,40.46102463764848,-80.02717657966367,6,8,8,1247906.7142857143
0080P00142000000,40.47408765906823,-79.96097251255921,4,8,10,311067.7534246575
0010H00247000000,40.44845076150549,-79.96691269503513,4,7,12,67894.125
0139H00139000000,40.38104515864828,-80.00242859412978,0,0,0,105736.57142857143
0015M00039000000,40.418498353515965,-80.00151365228258,19,7,17,36905.34426229508
0174C00501000000,40.4605104359053,-79.89018166411782,20,7,20,20447.36842105263
0172R00160000000,40.47436843390339,-79.88795564848918,2,0,2,49856.25
0121P00117000000,40.48267462140107,-79.9274010222972,2,5,5,243598.65789473685
0045H00034000000,40.46816271916936,-80.01947760641193,2,3,2,518142.3
0009G00200000000,40.44929463793763,-79.99021787851771,6,1,1,575495.0
0125A00111000000,40.460737317803606,-79.91214639884609,11,7,13,46476.54838709677
0097L00040000000,40.38864308291246,-80.02049597148341,3,3,7,122119.41025641025
0015S00083000000,40.41480189716404,-79.99967814981785,13,5,12,23908.28205128205
0125S00319000000,40.45455075432604,-79.9013739766662,16,16,7,81708.65217391304
0076J00292000000,40.47526033965042,-80.031635223091,19,10,9,75582.08888888889
0121E00231000000,40.4868617924086,-79.93147969494365,4,3,2,174738.79411764705
0002H00262000000,40.43949902218653,-79.98421863999219,13,20,6,1429269.888888889
0075M00017000000,40.47498973559948,-80.03594322822573,12,11,8,65279.936170212764
0010K00195000000,40.446164778576666,-79.97683186929558,21,22,11,171415.4375
0035A00280000000,40.41193698728263,-80.03286577708307,1,3,1,161463.84615384616
 ,40.488748686586426,-80.01547146719662,9,6,10,116319.02325581395
0124F00237000000,40.46868598695259,-79.90954380596337,9,7,4,265501.0833333333
0006K00363000000,40.43595533684175,-80.02450640908421,5,3,3,339039.7049180328
0007E00070000000,40.44905332617879,-80.02899479762108,1,1,4,380595.22222222225
0096N00121000000,40.38704434404842,-80.01286236108872,2,5,4,149586.38709677418
0001C01662022700,40.4424624061951,-80.00703147032397,6,16,2,529967.3076923077
0175C00096000000,40.45137845983209,-79.89090422462901,14,12,14,30489.0
0082K00056000000,40.47585550794746,-79.92772468040542,8,8,6,323182.21428571426
0068M00069000000,40.42635893050405,-80.06866647437009,2,1,4,108181.81818181818
0034M00098000000,40.40848733585212,-80.00191698607132,3,2,1,88624.46153846153
0033L00012000000,40.40866572129944,-79.9906646101182,4,7,7,89273.91304347826
0051A00095000000,40.46053904993873,-79.9474590708764,8,11,8,295779.96774193546
0231N00273000000,40.45293159832347,-79.88175559943072,11,4,12,28343.190476190477
0042L00161000000,40.45692756616823,-80.05596891397947,6,16,14,54146.07142857143
0083H00092000000,40.46767355990738,-79.91739686990016,10,9,5,254211.3
0114K00102000000,40.48501322755258,-80.04353132996168,4,2,4,148933.88
0055F00061000000,40.418941238334526,-79.9439124782049,4,0,4,184291.66666666666
0043R00100000000,40.46400514579404,-80.05381637497882,1,0,1,36319.692307692305
0040L00074000000,40.43730748429322,-80.0562166347982,2,5,2,147906.53333333333
